timestamp,datetime,nodes,edges,components,density,bridges,diameter,transitivity,average_clustering,degree_assortativity,label_communities,lpa_communities,label_non_randomness,lpa_non_randomness,label_relative_non_randomness,lpa_relative_non_randomness,average_node_connectivity,burt_effective_size,closeness_vitality,common_neighbor_centrality,communicability_betweenness_centrality,constraint,degree_dist_entropy,degree_dist_entropy_norm,effective_size,nodes_intersect_rate,edges_intersect_rate,sampled_nodes_intersect_rate_mean,sampled_edges_intersect_rate_mean,sampled_nodes_intersect_rate_std,sampled_edges_intersect_rate_std,gini_betweenness_centrality,global_efficiency,information_centrality,jaccard_coefficient,ks_stat,ks_p,wasserstein_distance,mean_betweenness_centrality,mean_degree,min_edge_cover,powlaw_alpha,powlaw_k,powlaw_rsq,preferential_attachment,resource_allocation_index,shortest_path_length,wiener_index
1587427200,2020-04-21,5339,29171,1,0.0020471177436918,1805,7,0.072796089216895,0.2719078254277106,-0.3150004251238107,12,22,58.829135475710345,56.513942887098345,-110.80305614066336,-148.72464332086582,,0.7993296148798473,,369.0932367802132,0.0130522617002978,0.5000046575255574,3.851485990939418,0.5180468845264244,8.687911697880642,0.9975346102787788,0.9935679338768882,0.9997,0.9989594310451454,0.0017058722109231,0.0041254961646215,0.9692950810449976,0.3467427221362377,0.0002126119779319,0.0198297902357511,0.0067748754668627,0.9996339133230356,0.1219871864524375,0.0003771256558274,10.927514515826934,4207,-2.2018974746466613,0.6181219218860795,0.8301298823159063,93.84582078699805,0.0014431776024879,3.0242,42855984
1587513600,2020-04-22,5366,29348,1,0.0020388633135558,1813,7,0.0726994137975091,0.270443113512736,-0.3148194681175691,15,23,36.78351287151676,37.70351705957033,-150.25545624753494,-164.1546046339671,,0.8001246543354591,,370.6283435176974,0.0130166632718978,0.4998973076203454,3.8516344990815456,0.519238484635845,8.700528521870925,0.9994380970219142,0.9945841512233574,0.9998,0.9999111111111112,0.0014,0.0005857331805873,0.9694696735000048,0.3464309780415176,0.0002119295241661,0.0198179122828078,0.0009164345067488,1.0,0.0465291129479299,0.0003750138659973,10.938501677226984,4224,-2.19354598466463,0.6208876584947415,0.8358209917890298,94.08939009660112,0.0014382592587483,3.0358,43263770
1587600000,2020-04-23,5364,29307,1,0.0020375336686326,1814,7,0.0727102456851632,0.2708511869323206,-0.315081575696744,14,23,58.2438761926806,37.69439773567201,-122.97279952679524,-164.03268540148267,,0.7999063611083176,,370.49272212319903,0.0130165400732815,0.5002807511806611,3.849019128014807,0.5194784782163467,8.68955885811665,0.9992545657845696,0.9934426325317312,1.0,0.9997171717171718,0.0,0.000489039128764,0.969573128169055,0.3464324559753159,0.000211853815566,0.0198605160920792,0.0015197046724161,0.999999999999999,0.0161487121803918,0.0003751416883074,10.927293064876958,4226,-2.1892017483980477,0.6214595157085132,0.8412511283646107,93.87007284736886,0.0014367440950779,3.0309,43230561
1587859200,2020-04-26,5408,29007,2,0.001983991275828,1886,7,0.0722041233332864,0.2680579879797339,-0.3154748336652822,13,23,36.48769286055082,37.45192855561977,-142.9979137242841,-163.06588254485249,,0.8020978469879491,,369.1777336777592,0.0128585201048545,0.5084594905737744,3.801308561468376,0.5166539847876609,8.532850161647112,0.9869500372856076,0.9884086094706632,0.9971,0.995821646721794,0.0047528938553264,0.0041314642041641,0.970476510500276,0.3423889283641332,0.000205715009825,0.0198043118967067,0.0096391017919154,0.9607931355791324,0.2058711594720825,0.0003763614189382,10.727440828402369,4297,-2.192218839307239,0.6175537446701675,0.8340357071386983,90.50133820867612,0.0013959358203366,3.0586,44216454
1587945600,2020-04-27,5426,28996,2,0.001970101287367,1893,7,0.0719724245803583,0.2667729478676136,-0.3148700029854789,15,22,36.35338313233679,56.19015822429658,-149.21510035851654,-147.86778601808305,,0.8030820745257125,,370.4656699990828,0.0127961106357203,0.5090348498345212,3.794562960298878,0.5176109650931922,8.50693348269221,0.9990754437869822,0.9881830976428346,0.9997,0.9983979797979796,0.0017058722109231,0.0046040448362498,0.9706285148805408,0.3424369226108235,0.0002050852016665,0.0197028599220166,0.0010190906374523,1.0,0.0561419976575784,0.0003743063202271,10.687799483966089,4315,-2.201749368514777,0.6099088571655557,0.8231004973495792,89.89312023279415,0.0013864980822451,3.0506,44447463
1588118400,2020-04-29,5439,29073,2,0.001965900720695,1903,7,0.072114998527719,0.2665311677818513,-0.3152375400942388,16,25,15.83011273830256,74.39105635787551,-172.6270989092934,-141.53454980066255,,0.8033542763510313,,371.39108313265024,0.0127799358684801,0.5094332884855582,3.7923135243117216,0.5166745264305551,8.509314282449898,0.9972355326207152,0.98769713642129,0.9993,0.9987224902082044,0.0025514701644346,0.0021389667303822,0.9705287946838626,0.3424699677935395,0.0002040852213372,0.0196443917980043,0.0008604292475599,1.0,0.0520574434533639,0.0003740755967745,10.690568119139549,4323,-2.199501065771358,0.6133271801062248,0.8223104862313713,89.95545127066049,0.0013836163897969,3.053,44725315
1588550400,2020-05-04,5484,28981,2,0.0019276477270172,1955,7,0.071515209902222,0.2638676472309553,-0.3159943986359938,19,27,35.85434442366972,37.45555300651291,-158.04378243666332,-167.18443447415015,,0.8055538795424433,,372.2457329586052,0.01263361122125,0.5152182555734895,3.770600757266786,0.5106651902501059,8.422606629873293,0.990623276337562,0.9837620166451474,0.9973,0.9950210963516928,0.0056311632901204,0.0051311979102019,0.9709721681228272,0.3404331017823267,0.0001995876348439,0.0196039130189316,0.0069863772583372,0.9991876593415852,0.1469168896489939,0.0003740253642622,10.569292487235597,4365,-2.214409226246485,0.6114308984030977,0.8229165554034439,88.03632077907928,0.0013563637488699,3.0702,45702256
1588636800,2020-05-05,5481,28987,2,0.0019301581974625,1955,7,0.071551909458287,0.2641985301904889,-0.3160665688905836,16,30,15.417648658682538,54.14027202553133,-172.73968233315375,-160.7192446995414,,0.8052463233321981,,372.1562406226773,0.0126441586142788,0.5150956518306827,3.7728105548441406,0.5091930750263254,8.427060459532212,0.99945295404814,0.9893374857004356,1.0,0.999939393939394,0.0,0.0001948212274948,0.9709712808023682,0.3405381536596473,0.0001998004310861,0.0195896236156254,0.0010020692130403,1.0,0.0119110497892733,0.000374032489229,10.577266922094507,4365,-2.214035901817329,0.6141965575659198,0.8282292284531534,88.14876702862435,0.001357924011727,3.0784,45635911
1588723200,2020-05-06,5436,28596,2,0.0019357812883952,1939,7,0.0710112759220309,0.2654824613268118,-0.3160283321443216,17,26,35.40076998287499,55.03598064876485,-153.52952483709768,-153.97400599333045,,0.804786730343204,,369.1270867362563,0.0126363675945995,0.515556343705217,3.76552678854413,0.5130250328091508,8.385319249709049,0.990330231709542,0.98489043089365,0.9985,0.9959644609358896,0.0035707142142714,0.003623044107814,0.970869213033695,0.3405647242261371,0.0002010264935992,0.0196474128030925,0.0024962815554274,0.9999999999999996,0.092172719484883,0.0003774085797831,10.520971302428256,4336,-2.1981605647720923,0.6154437841042336,0.8375735454274592,87.25899856847661,0.0013614799155159,3.0668,44916064
1588809600,2020-05-07,5465,28762,2,0.0019264077672503,1953,7,0.070984470049969,0.2650344414472557,-0.3161205235855452,17,27,35.52127027137167,36.99865348009117,-153.86875911226812,-166.79965092439514,,0.8051125726003162,,370.2537197745594,0.0126135921569635,0.5163914538116992,3.7620121950826975,0.5125461955767753,8.390272283923283,1.0,0.9897102894397836,1.0,0.9972363636363636,0.0,0.0270108320202068,0.9710618034665184,0.3397910407726128,0.0002000195189519,0.0195425314619875,0.0012237551560637,1.0,0.0494046332706463,0.0003750627388396,10.525892040256176,4358,-2.202243483678557,0.6149777060761148,0.8272605420840655,87.37051157800448,0.0013551494217487,3.0821,45342323
